D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_07_626.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_07_626.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_07_626.jpg, 0, 0, 0, 8.066764E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_07_732.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_07_732.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_07_732.jpg, 0, 0, 0, 7.967015E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_07_837.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_07_837.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_07_837.jpg, 0, 0, 0, 7.823585E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_07_943.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_07_943.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_07_943.jpg, 0, 0, 0, 7.826505E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_08_044.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_08_044.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_08_044.jpg, 0, 0, 0, 7.956919E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_08_147.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_08_147.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_08_147.jpg, 0, 0, 0, 7.894142E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_08_249.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_08_249.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_08_249.jpg, 0, 0, 0, 7.821855E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_08_354.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_08_354.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_08_354.jpg, 0, 0, 0, 7.813801E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_08_457.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_08_457.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_08_457.jpg, 0, 0, 0, 8.139768E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_08_559.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_08_559.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_08_559.jpg, 0, 0, 0, 8.048904E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_08_663.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_08_663.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_08_663.jpg, 0, 0, 0, 7.931067E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_08_765.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_08_765.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_08_765.jpg, 0, 0, 0, 7.852343E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_08_873.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_08_873.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_08_873.jpg, 0, 0, 0, 7.89055E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_08_976.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_08_976.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_08_976.jpg, 0, 0, 0, 7.826489E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_09_081.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_09_081.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_09_081.jpg, 0, 0, 0, 8.272821E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_09_186.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_09_186.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_09_186.jpg, 0, 0, 0, 7.823572E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_09_289.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_09_289.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_09_289.jpg, 0, 0, 0, 7.836476E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_09_392.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_09_392.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_09_392.jpg, 0, 0, 0, 7.844097E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_09_492.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_09_492.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_09_492.jpg, 0, 0, 0, 7.934595E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_09_597.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_09_597.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_09_597.jpg, 0, 0, 0, 7.798876E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_09_699.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_09_699.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_09_699.jpg, 0, 0, 0, 7.795534E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_09_803.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_09_803.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_09_803.jpg, 0, 0, 0, 7.861254E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_09_911.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_09_911.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_09_911.jpg, 0, 0, 0, 7.873625E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_10_014.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_10_014.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_10_014.jpg, 0, 0, 0, 7.799E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_10_119.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_10_119.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_10_119.jpg, 0, 0, 0, 7.812783E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_10_221.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_10_221.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_10_221.jpg, 0, 0, 0, 7.849791E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_10_329.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_10_329.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_10_329.jpg, 0, 0, 0, 7.791975E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_10_434.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_10_434.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_10_434.jpg, 0, 0, 0, 7.907526E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_10_537.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_10_537.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_10_537.jpg, 0, 0, 0, 7.849955E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_10_640.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_10_640.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_10_640.jpg, 0, 0, 0, 7.934501E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_10_742.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_10_742.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_10_742.jpg, 0, 0, 0, 7.94374E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_10_842.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_10_842.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_10_842.jpg, 0, 0, 0, 7.833061E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_10_944.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_10_944.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_10_944.jpg, 0, 0, 0, 7.870838E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_11_045.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_11_045.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_11_045.jpg, 0, 0, 0, 7.819926E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_11_147.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_11_147.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_11_147.jpg, 0, 0, 0, 7.873009E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_11_254.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_11_254.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_11_254.jpg, 0, 0, 0, 7.840835E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_11_361.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_11_361.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_11_361.jpg, 0, 0, 0, 7.789015E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_11_468.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_11_468.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_11_468.jpg, 0, 0, 0, 7.825172E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_11_570.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_11_570.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_11_570.jpg, 0, 0, 0, 7.86242E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_11_672.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_11_672.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_11_672.jpg, 0, 0, 0, 7.81945E-05
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_11_775.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_11_775.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_11_775.jpg, 0, 0.1849608, 0, 0.08776581
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_11_879.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_11_879.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_11_879.jpg, 0, 0.4769565, 0, 0.4944595
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_11_985.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_11_985.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_11_985.jpg, 0, 0.7939437, 0, 1.22625
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_12_090.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_12_090.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_12_090.jpg, 0, 1, 0, 2.334738
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_12_191.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_12_191.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_12_191.jpg, 0, 1, 0, 3.507396
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_12_293.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_12_293.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_12_293.jpg, 0, 1, 0, 4.912043
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_12_398.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_12_398.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_12_398.jpg, 0, 1, 0, 6.068934
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_12_500.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_12_500.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_12_500.jpg, 0, 1, 0, 7.214634
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_12_601.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_12_601.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_12_601.jpg, -0.2809938, 1, 0, 8.330046
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_12_703.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_12_703.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_12_703.jpg, -0.3501222, 1, 0, 9.407357
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_12_808.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_12_808.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_12_808.jpg, -0.03208224, 1, 0, 10.51985
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_12_912.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_12_912.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_12_912.jpg, 0, 1, 0, 11.67157
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_13_018.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_13_018.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_13_018.jpg, 0, 1, 0, 12.89004
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_13_118.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_13_118.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_13_118.jpg, 0, 1, 0, 13.99477
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_13_225.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_13_225.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_13_225.jpg, -0.3154116, 1, 0, 14.99273
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_13_331.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_13_331.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_13_331.jpg, -0.6607864, 1, 0, 16.07406
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_13_435.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_13_435.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_13_435.jpg, -0.5023108, 1, 0, 17.15265
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_13_539.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_13_539.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_13_539.jpg, -0.215428, 1, 0, 18.08104
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_13_647.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_13_647.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_13_647.jpg, 0, 1, 0, 19.21864
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_13_752.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_13_752.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_13_752.jpg, -0.1622877, 1, 0, 20.41408
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_13_854.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_13_854.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_13_854.jpg, 0, 1, 0, 21.33325
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_13_962.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_13_962.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_13_962.jpg, 0, 1, 0, 22.37494
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_14_065.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_14_065.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_14_065.jpg, 0, 1, 0, 23.33481
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_14_171.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_14_171.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_14_171.jpg, 0, 1, 0, 24.50733
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_14_275.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_14_275.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_14_275.jpg, -0.1736295, 1, 0, 25.46009
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_14_377.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_14_377.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_14_377.jpg, -0.4812318, 1, 0, 26.28145
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_14_484.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_14_484.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_14_484.jpg, -0.7241821, 1, 0, 26.92624
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_14_594.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_14_594.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_14_594.jpg, -0.3691381, 1, 0, 27.97751
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_14_698.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_14_698.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_14_698.jpg, -0.05794574, 1, 0, 28.91909
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_14_805.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_14_805.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_14_805.jpg, -0.3459076, 1, 0, 29.82857
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_14_913.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_14_913.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_14_913.jpg, -0.3327028, 1, 0, 30.18935
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_15_013.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_15_013.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_15_013.jpg, -0.03259031, 1, 0, 30.1888
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_15_119.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_15_119.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_15_119.jpg, 0.1264074, 1, 0, 30.17865
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_15_226.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_15_226.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_15_226.jpg, 0.444477, 1, 0, 30.14246
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_15_329.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_15_329.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_15_329.jpg, 0.2214348, 1, 0, 30.18874
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_15_435.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_15_435.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_15_435.jpg, 0, 1, 0, 30.18883
D:\Courses\Udemy_SelfDriving\Data\IMG\center_2021_05_17_22_53_15_542.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\left_2021_05_17_22_53_15_542.jpg, D:\Courses\Udemy_SelfDriving\Data\IMG\right_2021_05_17_22_53_15_542.jpg, 0, 1, 0, 30.18793
